time,cluster_id,true_label,feature_1_activity_score,feature_2_reliability,feature_3_complexity,feature_4_temporal_behavior,feature_5_interaction_depth,feature_6_variability
378,0,0,0.2932509736652856,-1.1558687957249987,2.126197580599902,1.4236025225252682,-0.4717526266675953,0.12763326426584798
379,0,0,-0.3133618802752972,-1.9075279293133054,-1.4075146106044913,1.5204968148934905,-1.0155277606355604,0.6870842325742579
380,0,1,1.7407422219340811,-1.1438884341356825,-1.4750353694368332,1.1828255239625434,-2.309654095707298,-1.7236508770947836
381,1,1,0.8521281086003524,0.9285725686775006,2.551894199523446,1.8110411749535207,0.8369431564587484,0.6512182727270791
382,1,0,-1.6896595269441512,-0.8080317981675769,0.6556601059604491,0.6442422426132723,2.6272891492816743,0.3077695693388076
383,1,1,0.32885070024776825,0.35690969346134366,0.1714152221294859,0.40088456462600386,3.1989421103747446,-0.05460269706682119
384,0,0,-0.03749181496212173,0.4878941851693318,1.8588509803014293,-0.14532184896503839,2.1860340523346573,0.346746302892201
385,0,1,-1.4072275661308777,0.41597864497955706,-0.4178191016369802,2.1653895190829853,1.2942008845544144,-0.26747882742913504
386,0,0,0.512697891384776,-0.5256524699537004,-0.63316822377559,-3.3585613284119527,-0.26342995848182327,1.555697641957682
387,0,0,-0.2929017944579688,0.8373459236622155,-0.5478175423009942,2.4013749242502103,-1.1531561484016426,4.588550964515028
388,0,1,1.0207707076690327,2.1862325621693426,-0.4857598319570995,0.22398141834121876,-1.124204751157339,-1.1626103806015982
389,2,1,-0.9264762327128,3.323570048359403,0.2715615089106896,0.32459151984115303,0.07638565175348039,-1.3472566199560103
390,0,1,-1.7935844107026908,-0.3837921558982169,-1.1267146731308515,0.8864834438931999,0.37287030309882396,-0.077602301318203
391,0,0,2.0475366290878454,-1.6174273476328183,2.7190064056784315,1.7783241755562034,-1.9892650328269883,-1.646675074743001
392,0,0,0.6626895021416441,-1.5474538181369792,1.013029419937447,-0.12167629261231888,-1.8213031780870685,0.27197412323512393
393,0,0,-0.6388618750062971,-0.4019441730800338,0.8590481522015658,-0.2401525538814968,0.30204380872188674,0.48814128069317697
394,2,0,1.725760046780251,-0.36377334745322176,2.4257804560729137,2.1805354751973973,-2.5675785432089104,0.26379875526510865
395,0,1,-0.6448769965395,-2.017379597328099,-2.2645691959633627,1.8643074751196622,1.2334775484676064,0.3506650718266204
396,1,1,3.004205853349546,0.46892632969482195,0.9505165925161394,-0.9634906670706438,-1.2031985848882307,-3.2681087957984234
397,1,1,-0.6515045432741978,0.047961043103975975,-1.6419302659325343,-0.3762249925294179,0.005211705488769314,0.12909615442324168
398,2,0,0.46316750511858684,-0.34198464471933115,0.04804584201157136,-0.18685423956591407,0.9020855163913452,0.7395264408949344
399,0,0,2.038431180212122,0.07526103883429308,3.807820348653531,-0.8535674133662894,0.5970494723335156,-0.788075961378358
400,2,0,-2.3534941183724722,-2.5109087049276413,3.3631153776222167,0.04880775169807661,-2.180618665763944,1.8303064415471242
401,0,1,-0.003383869698974862,1.1875916263423107,-1.224055272085178,-3.4916402784793235,-0.48876157053715674,-0.8948992742340424
402,0,0,0.8574484604044901,-0.4636347686212807,-1.701205009451042,-4.359868826098456,0.7903219548775637,2.0465418336357764
403,0,1,1.2974351280709384,0.7026224835194717,2.193577562246497,2.0353340079917097,1.1919143742379932,-1.056069639553336
404,0,0,-0.24143915351040057,0.9424401677911955,0.8814237396689422,-3.205054078539486,-1.4047141785600108,1.3100660890969391
405,0,1,5.266515277484972,-0.3601740664852302,-1.657494209964641,0.1804540457596861,1.0668486047790366,3.612737024807423
406,1,1,0.7280108197770429,1.6265379830270543,-1.0850131107716712,0.887192865245708,2.757336813664816,-0.4695766002091052
407,2,0,-0.11238716971670104,-0.9012222474944797,-1.39338901945493,-1.3720611007182661,-2.405478334493849,1.1191223328921307
408,0,1,0.0960340730721197,-0.7061878546972163,-1.4318494707561538,2.1694919111723787,-0.12260583444463896,1.7539481819961669
409,0,1,-0.4533892629809715,1.102455494875693,-2.0787997698617526,0.8844615075558212,-1.121003853140401,1.6913449904338043
410,1,1,1.1105139169917115,-0.7039059855973202,0.05479459774190221,3.0476296609194895,0.7290925878247375,-2.7638130937016254
411,1,1,1.2378302105503538,1.5377041935927203,0.46437268131018694,1.7165610217627099,-0.2807222991412543,-1.285550512257612
412,0,1,0.8387247243715766,1.0532550892940735,0.7690849412365319,-1.9093161187103664,0.6457242250007053,-0.45064233330082937
413,0,0,1.768037494395228,-1.879073403438988,-0.3834722556629715,-0.23690518305473768,-0.10770776543689942,1.7972158129445939
414,2,0,-0.3711682171240701,-1.2663952359675743,-1.1356117907941556,-0.6221135228664013,1.4231662944411019,0.5645268094853042
415,0,0,-4.106514474688036,-0.4268350430952014,0.5291104986636097,2.2358040390905036,0.02649275739274884,-0.6575812361663405
416,1,0,-1.5984281867789896,-1.4597546256677747,-0.5510387269176165,-2.2748525309274585,-3.564904317360573,-1.8176942141148675
417,1,0,0.14433974432923297,2.6072825986849986,2.0668620123829804,-3.844227568273764,-0.24157909134521915,-0.6707960235292854
418,0,1,0.2538022495223978,-2.2672804548161842,-0.5676070952353091,0.4149121610863855,-0.3249811654276332,-2.415475800452228
419,0,1,-0.3043446637990055,1.1742426545313034,-2.1705440111038565,0.6343415717594346,-2.802226252298875,0.40114442437124775
420,0,0,-1.5703943137570662,0.3332511485452125,1.0387253490609312,-1.4714980196587373,2.1042967948927904,-1.2764197117537517
421,0,1,0.8742240134858388,-1.9932449225698217,-0.6959708108212626,-0.2607377225701223,1.3380925493057627,-1.1187834321411558
422,1,0,-4.622849020535151,-0.9824985472416827,-2.0908236950081065,-0.3046717181978109,-0.004124776363209293,-0.9542657776023851
423,2,0,0.8858444971950203,0.4772178928948132,1.6421250450736489,0.4461326816247544,-1.13165569494332,-0.13866019249854286
424,0,1,-1.3916147599314252,0.8667310811029885,0.19479736230886982,0.9500014770214752,0.38887667863690767,-0.0001493017948340225
425,0,1,2.3897433970268365,2.302259338867032,0.020579284724512023,0.12636811111295668,-3.3746185908624136,2.1341476921194107
426,2,0,-2.0593767198696966,1.250071241063661,3.0247873278323363,-3.927454326537288,0.6749900572833112,-0.5466098003780014
427,1,1,-0.018286906674695014,-1.4584934080618317,-0.21172237585527906,1.858545894766973,-0.14865960845765847,-2.1051026869033995
428,0,0,0.45394857158367957,-2.6204715176517905,-0.2956845884448117,-1.2971092453877928,-1.3634968975565172,2.410199014980684
429,0,1,2.8759524591822982,0.3809214206408508,-0.277762356252714,3.137826787401514,0.06789923985376745,-1.0906962006827952
430,1,1,2.8877819991865894,-4.4354716860585395,0.18506103212920122,3.0559971578473935,1.6574990399348883,-0.6528367863878989
431,0,1,-0.1046009026986605,1.7190370319123245,-1.2746769498554846,-1.3791797255206601,-0.6056324861044456,2.09381422723115
432,2,1,0.5906263309504578,0.3253266416466894,-0.9430594646701576,-0.970786892317375,2.1647718081957654,-1.1661093437146697
433,0,0,0.2290518295708346,-0.7899685309716943,1.1949285559166687,-2.321312276439749,3.2442475773190176,2.4380280267098184
434,0,1,-1.4878420779410513,1.474728699102568,0.380121859032612,-1.1872995828781194,3.309160781405997,-0.35215545926645925
435,2,0,0.14673053218003496,-0.1531070793737791,0.36231181672236235,-3.0743294675025643,0.5551980823508713,1.463410043102587
436,0,1,0.7963429578172101,0.7848375385094372,3.9804216646081008,1.055762122497178,0.5019653857775417,-1.7343157218520293
437,0,0,-0.16784077150097193,0.7003867678764053,0.3196033233625306,0.11037303831841727,-1.3815379109871504,0.8172572841056261
438,0,0,-0.41423227893456294,0.3004381122449339,1.74848171427512,-3.156582446290944,0.8358288980084772,2.225280093629056
439,1,1,0.9331242524750103,0.09412598700839048,-2.067451252270354,0.3178843138666245,2.77880084976388,-1.2669293959254246
440,0,0,1.2077716260830398,-2.7839142604600404,0.6346055717876604,-1.7714523136827132,-1.7010683994148246,-0.6980474535565473
441,0,1,1.7873474282221433,-1.709107984794748,1.0084302271273573,0.6071413290846972,-0.32454196152458287,-2.576005887922355
442,2,1,2.92677928350003,-0.6101928566547361,-0.004249355051363368,1.1160351012979217,-0.2860777657486695,0.3280163354643874
443,2,0,0.7716539675506229,-1.2530772157370582,1.6748481109637656,-1.8988304733774042,-0.04021704395483816,1.8685483181540228
444,0,0,0.8115462518271818,-0.4963056934139375,-0.2758892450567493,-2.774385809998785,-1.7329685626408429,-0.0844742195290199
445,0,1,0.721215310615543,-0.3289818987091848,-2.7535304740069964,0.6796014858283732,-0.03201185533014217,-0.6202887302727382
446,0,0,-3.2275948303731465,-0.5590970510267771,-0.9275063725374817,-0.9498365193922315,-3.2005851852769847,0.782426604041785
447,0,1,2.619723688858934,-0.409538040912354,1.6287144682381165,-1.02263990883508,0.7132934972266616,-3.1580502590433257
448,0,0,-0.03800924849378218,-0.693157086734547,4.540465520575591,-4.189543504715231,0.3790681794716277,-1.985359838214056
449,0,0,1.0642139172886615,-0.5656059058704017,0.20913129301434027,-0.289407917155354,2.6963872720941384,2.169934658743658
450,0,1,0.4233733671491382,2.165837852714524,-0.9964037827450585,-1.888120745345762,-2.3722859758782535,0.778716501604807
451,0,1,-2.27166890062561,1.1462382126838393,-2.1104490740735256,1.8177455033838663,-1.8874348530698069,-2.2720184369220955
452,1,0,-3.826944549996575,-1.116396558569333,1.2770332455202136,-0.6178365643895365,-1.0573888707353503,4.264167245598835
453,0,0,1.152615607310766,-1.0207908509934809,3.8284342022417244,-2.1165237800184444,-2.556159370970904,-2.7299624758659045
454,0,0,-2.415485689836412,-0.36583864139568234,1.0036861073163377,-0.8583666285221356,-2.0695529900048966,-0.09572975389572957
455,0,0,-2.5710012802024806,0.817052993473303,-0.5561918392045935,-0.3776410449083349,-1.6648048031939413,0.9165341116673307
456,0,1,2.0146291996797534,0.10839578134436084,-3.0371557461418393,-2.200661864201361,1.3837390149101838,-2.0493159317116327
457,1,1,-1.63918918966498,2.557949340050673,-0.9756693360296473,0.72306037569277,-0.1690496717422731,-6.0912385032163705
458,0,0,-2.764827379161687,0.573087655003816,1.6151995092247062,0.8630010159104469,-0.5007027624126879,0.8399044017945494
459,1,1,2.237049023146197,0.5010523721234401,2.2775582930769627,0.7235251915223282,-2.8581086865431686,-1.748829364644235
460,1,0,1.7022786815718065,1.8780900315071762,5.683982928839647,1.309402356982543,-1.1578924163336812,1.1916281507580146
461,0,0,-1.9978802204197967,-3.32383954480586,0.796064207060471,0.9948100506967505,-1.3871042679910595,2.3282447772169323
462,1,0,-1.3249632221848815,-0.029862145110887583,6.002338812426317,0.29771520106551486,3.1081248440698843,0.5508628069489454
463,1,0,1.039508792140214,-1.277825812183134,3.218712432055977,0.9273365205872814,1.1227480462546504,-1.4019236642885484
464,1,1,0.862895693568354,0.058410754436832746,0.5006426904542178,0.32966700273808414,0.6890952320664137,0.2959743840497966
465,2,0,0.07975312847023308,-1.7862904456668671,0.3260521747322413,0.032439881621065814,-1.392843768737681,-2.526946112696099
466,0,0,2.244093640657385,0.33513176379053844,0.113404539374236,0.18710930172560025,0.17419706958733389,4.212189974856747
467,1,0,-2.2759090662050956,-0.2936905790898585,1.848416046565756,-2.513270725310007,-3.65857927507198,-0.3647498361921591
468,0,1,-0.9372902541787337,2.917406714937853,0.26864793789612756,1.0027886232469794,2.62180331176073,1.8291077634587052
469,0,1,-0.7725805033613774,1.1966022118082904,1.6078575300341877,2.4694814976184167,3.1575424152881655,1.7560062583985432
470,1,1,1.0144144073283852,-0.6624303495733167,-1.2095049363636419,0.7820116054992609,1.7470773752410584,1.143107324722431
471,1,1,3.8304145693570524,-0.22330901985152146,0.4248802685334465,-0.5868129419928318,-1.3217586996559223,1.0463033075606285
472,0,0,-0.1168567867052569,0.35808422920324967,0.9045650514835109,0.7529492204879673,2.283943028764812,3.7018898640288564
473,0,0,-0.778012993374197,0.7848267874977789,2.551846954621499,-0.7360287332585818,-0.30920496457601565,-0.44466754223814386
474,0,0,-1.9015654320368793,1.726878421012625,-0.02894571962677861,-1.0584509095145993,-1.6565526672109985,-1.305948012822767
475,1,1,3.712965279898303,1.6828253230300685,-1.706981228353249,-2.789154576740601,1.8424887726034815,-1.1413789294650525
476,2,0,-3.158255223227292,-0.5418030525226305,-0.3391853253835644,1.1071078247213078,0.8397669641232176,1.558391890414923
477,0,1,1.0506670290152305,1.7110401195827412,-1.6262300219546932,-2.7475440692972786,2.265449807937853,-2.2098673756666014
478,0,1,-0.3442706781756949,0.18558202958345182,-0.9499186759129159,1.101800061882313,1.44512147347243,-0.927339156826613
479,0,1,-0.3074358075428959,2.54305413200967,-3.372067970735024,1.2293659085587678,-0.6158521504547338,-1.5466965513675779
480,0,1,1.3152413492253356,1.9168308238961083,0.9150516004954796,-2.787688009490821,3.013979921617316,-1.2796868523222407
481,2,0,-0.6739526996506335,0.6057238047618512,0.7966224159476347,-1.5381721213427302,0.04480617030710647,1.370540752099515
482,0,0,1.684333734381053,1.082683393743018,0.7355274406056671,-3.7834770649586,0.7097033040274112,-0.012276284322227049
483,0,1,0.6230308037015535,0.035598592235407955,-0.7062997869893235,2.3736531301560984,-1.1933044863097833,0.1826618408652313
484,0,0,-2.155910316086501,-0.17581305367875477,-1.637861239940152,-1.5306068809219882,1.2493037291437563,0.595739922784202
485,0,1,-0.9201763896631238,1.2453462716230042,0.10260545491000353,-0.27998155432730143,0.5945335830819276,0.7511017182712078
486,0,1,1.1179697416338181,0.8560492401648755,-2.0767854191991226,1.3977499584705249,1.044536854178495,-0.2589776594840476
487,0,1,0.05951779931846568,0.7115704832139418,-1.2924605439317027,0.15100167263382303,0.20705962171706227,-0.1711256524393424
488,0,1,1.1942885466760476,1.059834546222379,2.139797801478998,-1.2941744858071114,0.6473739412386758,-0.9600175240533235
489,0,1,2.9728679263646898,0.6791894613253605,0.1497900450174452,0.6218227109844154,2.847817584044093,0.8575951334743914
490,1,1,-1.9697382787980677,1.13236005815707,-0.311746022429757,0.7355790721030393,0.5208769940467847,-1.7007485272831442
491,0,0,0.6577293299873836,-0.5057201376234337,0.3329444794434717,0.20564407535403806,-1.3327392427634996,1.686789805517764
492,0,0,-0.7385046663281878,-3.9738223854241195,-0.00028805163980649695,3.4381637531771463,2.178393405697582,-0.9348539017908808
493,1,1,-1.4218837046369805,0.28455952820396213,1.2091224349057113,1.6983182026027268,1.3579283388187129,-0.4956673623682193
494,2,1,3.8836403988918193,-0.7934077262193804,-1.4579359147332096,1.1552342465382917,2.1047076976842276,-1.2289550839682368
495,1,0,-1.6343299234780837,-1.515215661651367,-0.29269627672462506,-2.368297251137216,-0.3186513407219859,-0.09050713982916203
496,0,1,0.6968040732364976,-1.3804301010522213,0.5746052504392934,0.9316963862815707,0.7933142323644669,-1.3481432007695142
497,1,1,0.5642358170353716,1.8121918821388627,-0.0657266194859153,0.5901975290541389,-2.0366846100903047,1.2841795934886413
498,0,1,-0.8745170338935586,1.5178090048066268,-1.4960438814040855,-0.8489532915563854,-0.41480937136250035,1.8458367818845776
499,0,0,-4.151420514085512,1.4974857417089593,0.5888122128391327,0.5218182759642176,-2.034118140220941,-1.1065554094542682
500,0,0,3.26714889969493,-2.4905724470909574,0.043713803940130136,-2.0034427368561096,0.6189510101006481,-0.4290437868408238
501,0,0,-1.6882010458495849,0.29849053084502974,1.5473329955230204,-1.338069835401189,-0.027215268129958836,-1.8366272451987637
502,0,1,-1.9877312061622847,1.072875431187796,-0.07118678319227767,0.6188672137565829,-0.710152578527278,-0.5854437066939403
503,0,1,1.0338906654221693,0.35979779546219764,0.7339842173897634,-1.0315613252461744,1.7306080885798376,-0.43921062094412044
504,2,0,-0.365489130892639,1.0433003654576163,1.447145906128164,-1.2904668449129275,-1.1400908962815768,2.0551235003865314
505,0,0,-0.14422187064719966,-0.6373397019537709,1.376035538844438,1.3599079525645503,-1.0803948716523015,0.8721740831792462
506,0,1,1.1505663506051729,1.5817375384570185,-0.5743299633990104,0.4558308220353182,1.372702460381551,0.22262494710840725
507,0,0,-3.06897572723377,0.6300471861224295,-0.24349364671494633,-1.3393187634158945,-1.614255478090088,-3.57566166867118
508,2,1,-0.15039819309310754,0.4654510278843035,-1.117783992465,0.3100585062741551,1.355863097296084,0.5061226336606901
509,1,1,1.7899264365710923,1.260799368164352,0.2589807578921951,3.321267397834201,-0.028279077636428673,-0.8498614117792659
510,2,1,-0.9073324065449329,1.049047646771061,-1.370381849956508,-1.6025505386166212,0.35914708587886746,0.689766543650392
511,0,1,1.7508372801995706,0.07407529982963684,-1.2509755521023163,-1.022939152780355,1.4810304969435606,-1.266524967062333
512,0,0,1.3656029552107287,-1.7774243799625002,-0.32818078889626945,-1.5189368527295104,-0.014034905576060908,-0.4307557003444932
513,0,0,-2.242922199914711,3.230974048743998,0.3869354168208956,0.37151768983036587,2.277039352162772,4.226383170021666
514,0,0,2.2140811825439974,-0.9139387033292927,-0.43791852688907046,-3.44329780672786,-1.9977916541028051,-0.9483286226479657
515,0,1,-0.7412062667669763,-0.6447045080037986,-2.027005986128334,2.1302231669595875,-0.5627922677077606,-2.016456121141757
516,1,0,-0.6153438554427147,-1.0493115089318583,1.6492130957232807,1.8710152898464285,1.3254988688732499,0.01870707956688955
517,0,1,-0.8810491352251854,-0.738021356157158,-0.6355858107800474,-0.7382831238554781,1.5432579930102932,-1.6133187253473866
518,0,1,1.1378087596201052,1.6877817616716655,-1.744548998613003,0.1963216834280852,0.9571424679699327,-0.1586778848076486
519,0,0,-1.4117068684052065,-0.787537561197388,0.8118077353158483,-0.6032917548450849,-0.6525654620127173,-0.1385142673304437
520,0,1,1.2738243791452488,2.6679103439466845,-2.463482670322044,1.0043748936537773,1.6913664201538314,-2.163490264378565
521,0,0,-0.9379587314187086,0.4912248021013245,2.6254714923168128,1.499151479442242,3.9010504572128477,1.5901721261677533
522,1,0,-0.5524263357752213,0.9171552312905666,-0.6650320988361478,-1.8328829859011568,-1.8213513577805218,-1.1269166415457803
523,0,1,-1.4540460480273143,0.17164117156074887,-1.069917411679814,-1.4504784826259862,1.798279013703179,-2.061095548966811
524,2,1,0.9261229092814124,0.06205366377513244,-0.5672878835157038,-2.8258668524582484,1.4944740267692003,-0.10774601501053477
525,1,0,-0.5488304209827999,0.8820002545735698,3.8080362673098316,0.3554023546743116,2.647730668236281,1.0198428651183171
526,2,1,-0.2693506411648412,0.2981123415979352,1.5300921014481883,-1.1271429075056347,0.9241048911778036,-2.8775471750415345
527,1,1,-1.2069295270464924,0.8207984618350935,0.7495085824022665,-0.8370106985536607,2.3295253646822682,-1.7498266139361112
528,1,0,2.7775344708236447,-2.9695236147176045,-1.3803510258925655,-1.7645296175101917,-1.1166086696484125,-1.0036250830267885
529,0,0,-2.068356077726467,-0.8864225622431918,-1.9632172124107319,-3.2017914024268768,-0.6573265354288526,-2.6398368395390683
530,0,1,0.8116645165898728,0.12839378523685563,0.01691779518423847,1.8699303378992687,-0.46244252951981707,-0.33419233962020456
531,1,0,3.58008942336256,-2.70765689758277,2.8256815045358223,0.503186835555756,-0.33003980859233717,0.24771005642578375
532,0,1,3.1601915571718195,0.35313526563203496,-1.335021549328516,1.1458602620481328,0.5195982321106816,0.1333841346884268
533,0,0,0.8054822900015761,0.9690480339470318,1.424812283000538,-1.3020833456332257,0.7147688175366433,2.0968752888279636
534,0,0,-3.3180724805496182,-2.1726702743089286,-0.7081867799975451,-0.09019027922318246,1.559735666517912,3.0729232592112434
535,0,0,-1.379949273583787,-0.6205020955327243,0.24743965527034406,2.2300649751059116,-1.1110323388064036,-1.3099908358642092
536,0,1,-0.2333031491130002,1.292282421442791,1.2792977784213049,-1.397602182421959,0.705279550526965,-0.9460096370960834
537,0,0,1.8181355272623003,1.3113022768411309,1.5986910426993117,-1.9305048204932667,-0.32715447695715627,1.801845050220432
538,0,1,-1.0216490449114806,-2.3276633932432764,-1.269143104225141,1.7318410318742896,1.4483933588416913,-0.3708988188620177
539,0,0,-2.670876263410678,2.3445383610459603,1.0044613297979996,2.0812377557467325,-3.3663540101531044,2.824268457784049
540,0,0,-0.62855551414366,-1.8426782740425305,2.809415633157465,-0.2510255066295068,1.0110142328613065,-0.5757193806567
541,2,1,0.6142866591441398,0.9453051830087742,-1.0241892891154238,0.6620058950847333,2.146982715430872,1.657219778222345
542,0,1,1.3597553427533562,0.14573487799986107,-0.005704330773918409,0.7960562963891686,0.6403064600959931,-0.9247689858179435
543,0,1,0.04608923453631619,3.7089022459651355,-0.6644110832190909,-0.2584623517745242,1.8020588439532008,0.45753275134476135
544,2,0,-0.2969921305434532,0.8911178505665068,-0.15039045358722747,-0.5423402960883902,0.23025055458952504,2.216195740289
545,1,1,1.132440766458625,2.17687098265481,0.44080597339278915,-0.9049838824896544,2.7812584869847505,1.0013303462704508
546,0,1,3.3299623011066575,4.931937178232009,0.22992064000503673,0.10187646452524071,-0.9472470032239179,-0.15851119813987413
547,1,1,2.8208731369452673,0.8718010819084251,-0.7617890993675723,-2.7567356847238,-1.0283065113592633,-1.3222874390825674
548,0,1,-2.307292361100828,1.8630931465346259,-2.3844660415673045,0.2891628591966282,0.5666893349570413,0.9129754539404729
549,1,1,1.2242566032668991,0.5231910645002958,1.6224077784625885,-2.449812238304915,2.038438654764141,-1.9853311551256851
550,1,1,0.1340653422591409,1.3978690795105617,-0.5199713888265545,2.3078584981556576,-0.8537667454466037,-1.2450159862984411
551,0,0,-1.604464088348693,-0.10023724097170983,1.1521966801876677,-1.217264084066953,3.330906433659497,1.7930963932952937
552,0,0,-0.26507893374438857,-2.5935808894688193,0.40329785873586776,-1.5989681176911068,-2.33153958445345,0.06807334290293143
553,1,0,0.6832714965993596,-1.3516320296031665,1.3192076888982762,-0.22215959275953462,1.149422513285205,-1.6861796090077763
554,2,1,0.5865846769806299,-0.651632607685076,0.18859765009371787,0.9634538076513379,1.0622430654443773,-4.8725448377150915
555,0,0,2.0596689002021886,-2.460273486583013,1.428921585557986,1.6676033414810192,-0.37499798377311744,-1.5674349465603323
556,0,0,-3.414912554097196,2.4944875900463725,-0.6021874336276231,0.32419446143500696,0.0826640446936329,1.70408564143418
557,2,1,1.3057404015396816,-1.3283468920599673,-0.5160197368885607,-0.1571187021791305,1.9997432407217828,0.0863585701799473
558,0,0,3.6468238270650053,-0.46170332795137875,5.500618579804977,1.3770363746339127,-2.087183577719333,0.9156853769559337
559,2,0,-0.34580954400028574,-1.0625745626602394,0.7224068735246205,2.2614356825651702,-0.6759610705979271,0.9053241786486087
560,0,0,-3.3389308984029027,-0.3097737328448469,4.655473216870157,3.045334394374977,-3.059695973139087,-0.8906451814497987
561,0,1,0.4790222887056473,1.1294321338011173,-0.47013454736027527,2.5904413464678497,-1.1738874179872814,2.267324744772248
562,0,1,-0.3970049894076519,1.118873566567888,0.0069006757235322656,-0.24515444481009763,-1.6612642320988744,-0.7834704270616999
563,1,1,0.48531328479024793,4.457987573686323,3.583273766584344,2.0460654326104994,0.6444857306239831,2.677750254334076
564,2,0,0.529185612202308,-0.23135374238414158,0.42886838519290543,-0.8474014904294491,0.7384393205945035,3.800027797843421
565,1,0,1.7909973578326315,0.09235584069325897,1.8027696772755122,-0.43268084623200065,0.8767588195786007,2.9823973478760184
566,0,0,-1.585307394201588,2.018595064813116,0.2021043584870208,-1.0134093691669082,-1.4799997508378693,-0.8827617387295132
567,0,0,-1.6505576123953554,-0.7504805937842057,0.06641989822809358,-3.8442531261189035,1.53534201029085,-0.9587651545343956
568,1,0,1.4777414258396342,-1.6163567075828933,-0.9195953079714865,-0.5282204951756904,0.7339403489714603,2.222455563705371
569,1,0,-0.8360807900014806,0.14586198575319986,3.10917986977782,-1.3914000513147664,2.6086958852723727,3.2346329269792884
570,1,0,1.5811089904553095,-1.6663056396381823,0.6300339200161046,-2.0384160246280483,0.8675234557418476,-2.306988611311221
571,1,1,1.9455072909069284,-0.7597791319859939,0.41856091498316095,3.1863615279249444,1.7770912276310047,0.250301781208339
572,0,0,1.2827885124419662,0.20453376208225715,3.335271578061435,-0.6864487967784593,2.1368509680791714,0.9765540387014603
573,0,0,0.7167614117814058,-1.4153266232805917,3.3672823509526957,0.4877348573104221,-0.5769146260386739,1.7082903635236055
574,1,0,1.8826353165328507,-3.8533737376158026,0.832182778790056,-2.3105041168429707,1.74199705696308,-1.4027935264418492
575,2,1,-0.5234328028245006,0.692630384438213,-2.213041418861849,0.6981031506754569,-0.6475089794567538,-1.3653591112237546
576,0,1,-1.294431794600597,-0.9472617505326604,-0.7937565285667637,-0.6852132551008956,1.6534394302999837,-1.3049150183125924
577,0,1,1.9782609400155033,0.667228446417228,-2.1756191742816853,2.364230202916077,-0.4336593229474689,1.1129778128839773
578,0,1,0.6415406828598947,-3.8554823312352005,-1.900955747363676,2.351246359725943,-0.7561104877808105,-2.7169737781566483
579,1,1,-1.7658732121275376,1.5731437622043263,-0.326619394048852,3.175982353307651,-1.8543594879072507,0.18053186882555367
580,0,1,0.9592090376838982,-2.4975836497374924,-0.30301526633885917,0.3440747989865208,1.7140368159571155,-2.7344847615946293
581,0,0,-3.448980737842462,-2.9782675506843534,2.2275713323519284,-0.6993386028343307,-0.1011148553334359,-0.3483078983136624
582,0,1,-0.25452500951321794,2.694849505372761,-1.039947132496962,0.4171867534978919,0.915787714212414,-0.9318127205844593
583,1,1,1.8551873800861296,0.26800211635536175,1.3610839174785083,-0.7712624507898972,-1.972828222191313,-3.275103813736168
584,0,0,0.7827051186911385,-0.09222020717499495,1.7928389537857028,0.12691162777993897,1.8989326583586676,0.911929110967126
585,0,0,-2.4702065038968604,-1.2147278549985538,-0.9874545369697023,-1.0324357892008424,2.8555540177590393,1.3916641562217036
586,0,0,-2.8406439093292017,-2.1839818838430753,-0.844080972083421,2.3682542125549313,0.227448902698418,-0.07920723158340093
587,0,1,1.1028611233758818,-0.26737937087081043,-1.9614697316564378,2.0436554449544304,0.5635511105036781,-2.311970356544951
588,1,0,0.26337508345046734,-1.8112915817723956,0.4158400123553203,0.12217368530459705,-0.5654488906929978,2.3986954425142804
589,0,1,1.6391866072885124,-0.5037487960512463,-1.1125695907200115,-1.1406692996037402,0.20848346948179608,-0.6839911509428973
590,0,1,1.5035694099822032,1.3742837713860578,-0.9599574693935529,-1.948895831279573,0.6601400472748568,-0.001177132235658629
591,0,1,4.408102603718145,-0.0787590554617148,2.642169365122671,1.6788873167048313,1.1353166563026393,0.0618291015723591
592,0,0,0.033952096498574946,-3.6896542537393824,1.133774126413349,2.099380250718207,-2.1457287100001485,-1.086380033639844
593,0,0,3.398870943341203,-3.045806555956167,1.2011296838261711,-0.4210413391000216,3.1785085541671103,0.09352321121668128
594,1,1,-0.8706092830717158,-0.37130339669712664,-0.9094924086964433,2.201134514545435,-1.9634408919830657,-2.544230695467032
595,0,0,0.8840454415979796,0.5845674650769719,0.09045632125509839,0.16736812048553773,-0.2965131153860169,1.5121781407726973
596,0,1,-1.5012978502511627,3.0942592533748825,2.3177181991483,1.930592126293996,1.5793224489470266,1.8810328841433024
597,0,1,1.4775441033378542,0.6423944622386577,1.275331148433999,0.26664644589562314,-0.3995239136582073,0.5049811086378357
598,0,0,3.741396431908288,-1.2993198288405305,2.5334033586909497,-0.856054443485895,-1.6195536029726416,1.76622464092327
599,0,0,0.12052813444660482,1.0772487931064092,1.321280705470389,-1.6236296815201725,2.0914224437292845,1.573964281087636
600,0,1,0.1578332975979838,3.081617730916873,2.0049130779380198,3.28730197916099,-3.696966872459616,-0.5306265987130256
601,0,1,5.0909850135450565,-1.3916922490705068,0.15885137383991654,2.43526746936399,2.921412957521408,-0.06750945927105487
602,0,0,2.568264403163936,-1.0731643780347548,2.2288148586101677,-1.851040158780449,2.624309929486566,0.6677733634110534
603,2,0,-0.9111973167275889,-1.0084936289304813,0.2926506126031432,2.9956141711232194,-1.4691067636850412,-0.9940991551123796
